id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement
4906,245,0,Subaru Koji,,Takasago,1972-08-30T00:00:00Z,176.0,110.5,198803,2001-01-01T00:00:00Z
6320,1728,0,Asahimori Takahiko#,,Oshima,1967-09-13T00:00:00Z,174.5,115.0,198303,1990-05-01T00:00:00Z
1512,5193,0,Tochinohana,,Kasugano,0001-01-01T00:00:00Z,,,195509,1960-09-01T00:00:00Z
2461,4052,0,Kitanohana Katsutoshi,,Dewanoumi,1944-05-22T00:00:00Z,175.0,97.0,196005,1969-07-01T00:00:00Z
6319,1720,0,Nose Masahiro#,,Kasugano,1965-10-28T00:00:00Z,188.5,106.5,198403,1990-01-01T00:00:00Z
1340,3959,0,Mizuki#,,Hanakago,1925-10-21T00:00:00Z,171.0,99.0,194711,1960-05-01T00:00:00Z
2136,6815,0,Hiraga,,Hanakago,1953-03-27T00:00:00Z,177.0,82.0,197103,1974-11-01T00:00:00Z
7680,5190,0,Imai Toshichi#,,Kasugano,1937-11-30T00:00:00Z,,,195709,1962-09-01T00:00:00Z
3899,361,0,Fukutaro Masaru,,Hanakago,1979-07-04T00:00:00Z,183.0,117.0,199503,2003-05-01T00:00:00Z
3757,1179,0,Matsunoumi Koki,,Onomatsu,1986-01-26T00:00:00Z,174.6,113.7,200103,2010-09-01T00:00:00Z
7471,10333,0,Katayama,,-,0001-01-01T00:00:00Z,,,195303,1960-01-01T00:00:00Z
4929,582,0,Nishikijo Shogo,,Dewanoumi,1978-01-05T00:00:00Z,176.0,109.5,199303,2000-09-01T00:00:00Z
7399,10212,0,Tochiasahi,,-,0001-01-01T00:00:00Z,,,195109,1959-09-01T00:00:00Z
4797,1404,0,Miyagawa Akio,,Arashio,1983-10-26T00:00:00Z,175.0,84.0,200205,2003-07-01T00:00:00Z
3521,1007,0,Aononami Katsuyuki,,Ajigawa,1981-10-09T00:00:00Z,191.5,126.0,199911,2002-09-01T00:00:00Z
2183,8973,0,Takaiwa#,,Izutsu,1956-05-23T00:00:00Z,172.0,80.0,197009,1973-07-01T00:00:00Z
4266,6042,0,Masuraumi Kota,,Onomatsu,1988-10-15T00:00:00Z,172.0,142.6,200403,2013-05-01T00:00:00Z
2817,8723,0,Miyakoshi,,Sadogatake,1948-08-05T00:00:00Z,180.0,80.0,196601,1967-03-01T00:00:00Z
4490,6759,0,Masumeidai Shuichi,,Chiganoura,1984-03-16T00:00:00Z,189.5,132.2,200611,2011-05-01T00:00:00Z
1993,8185,0,Hokkaiyama#,,Kagamiyama,1953-06-14T00:00:00Z,170.0,100.0,197005,1976-05-01T00:00:00Z
3803,1132,0,Minaminoshima Isamu,,Musashigawa,1983-06-02T00:00:00Z,185.0,127.7,200103,2008-09-01T00:00:00Z
8221,11085,0,Suginishiki,,Dewanoumi,1937-09-11T00:00:00Z,,,195805,1963-01-01T00:00:00Z
7606,10455,0,Tamakiyama,,-,0001-01-01T00:00:00Z,,,195401,1958-09-01T00:00:00Z
949,6762,0,Tomoenada,,Miyagino,1957-04-05T00:00:00Z,181.5,143.0,197303,1986-03-01T00:00:00Z
4030,585,0,Mutsuryuyama Shota,,Hanakago,1977-09-26T00:00:00Z,184.0,105.0,199509,2007-05-01T00:00:00Z
631,12274,0,Miyanofuji Takashi,,Irumagawa,1997-07-28T00:00:00Z,174.0,150.0,201601,2022-11-01T00:00:00Z
6514,6695,0,Kototaka,,Sadogatake,1972-06-14T00:00:00Z,179.0,81.0,198805,1988-07-01T00:00:00Z
5636,1455,0,Wakatabe Yutaka#,,Asahiyama,1965-03-13T00:00:00Z,183.0,134.5,198111,1992-05-01T00:00:00Z
5079,23,0,Tochinowaka Kiyotaka,,Kasugano,1962-05-22T00:00:00Z,190.0,134.0,198503,1999-07-01T00:00:00Z
1559,1873,0,Kiyosuruga Kazuyoshi#,,Isegahama,1962-06-01T00:00:00Z,172.6,125.0,197803,1993-01-01T00:00:00Z
8206,11683,0,Kisegawa#,,-,0001-01-01T00:00:00Z,,,196403,1965-11-01T00:00:00Z
7578,10871,0,Yamagami,,-,0001-01-01T00:00:00Z,,,195705,1959-05-01T00:00:00Z
7157,7812,0,Nishiguchi,,Tatsunami,0001-01-01T00:00:00Z,,,198503,1985-05-01T00:00:00Z
4595,6030,0,Takahashimoto Akiyoshi,,Naruto,1986-01-28T00:00:00Z,172.0,99.8,200403,2007-07-01T00:00:00Z
876,5898,0,Masutome,,Hanakago,1958-02-27T00:00:00Z,178.0,117.0,197409,1981-01-01T00:00:00Z
5258,815,0,Kasugao Masamichi,,Kasugayama,1983-03-25T00:00:00Z,174.0,100.0,199803,1999-01-01T00:00:00Z
1632,7967,0,Matsunoshima,,Isegahama,1955-09-22T00:00:00Z,174.0,100.0,197103,1978-09-01T00:00:00Z
1753,8045,0,Rikizan,,Oshiogawa,1954-05-25T00:00:00Z,180.0,103.0,196909,1978-03-01T00:00:00Z
2071,5434,0,Makuuchi Kunio,,Magaki,1949-05-15T00:00:00Z,173.0,125.0,196605,1975-01-01T00:00:00Z
3547,590,0,Bosonami Seiichi,,Tatsunami,1974-05-01T00:00:00Z,188.0,150.0,199003,2004-01-01T00:00:00Z
8516,11636,0,Fukushima,,-,0001-01-01T00:00:00Z,,,196307,1964-09-01T00:00:00Z
7924,8862,0,Tsukata,,Futagoyama,1950-03-10T00:00:00Z,174.0,93.0,196901,1970-09-01T00:00:00Z
6176,2325,0,Soda Yoshio,,Hanaregoma,1977-03-30T00:00:00Z,173.0,110.0,199203,1992-09-01T00:00:00Z
7962,8869,0,Genko#,,-,0001-01-01T00:00:00Z,,,196901,1969-09-01T00:00:00Z
4957,680,0,Okawada Tomokazu,,Kokonoe,1976-05-09T00:00:00Z,176.0,164.0,199503,2000-07-01T00:00:00Z
1922,8159,0,Tanakayama,,Kagamiyama,1957-10-12T00:00:00Z,173.0,108.0,197511,1976-11-01T00:00:00Z
8178,5634,0,Tamanonada Hiroshi#,,Kataonami,1944-12-12T00:00:00Z,,,196101,1965-09-01T00:00:00Z
2931,8585,0,Chiyonofuji,,Kokonoe,1949-05-21T00:00:00Z,176.5,91.0,196703,1968-09-01T00:00:00Z
5659,2356,0,Kototanigawa Kozo,,Sadogatake,1971-05-25T00:00:00Z,186.0,112.0,199205,1996-11-01T00:00:00Z
4507,7179,0,Fujinohana Makoto,,Nakamura,1991-04-24T00:00:00Z,173.0,88.5,200703,2008-09-01T00:00:00Z
4635,681,0,Yukinofuji Tomotaka,,Takashima,1979-03-26T00:00:00Z,186.0,129.0,199801,2003-01-01T00:00:00Z
6041,2541,0,Kotoaita Takeo,,Sadogatake,1976-09-12T00:00:00Z,172.0,115.0,199401,1994-07-01T00:00:00Z
5934,2550,0,Kotomatsumoto Shingo,,Sadogatake,1978-05-13T00:00:00Z,177.5,107.5,199403,1995-09-01T00:00:00Z
7806,11017,0,Hironoumi,,-,0001-01-01T00:00:00Z,,,195709,1961-03-01T00:00:00Z
2266,8877,0,Iwachikara,,Nishonoseki,1952-11-20T00:00:00Z,172.0,76.0,196905,1972-05-01T00:00:00Z
2316,8969,0,Yoshidayama,,Nishonoseki,1953-10-20T00:00:00Z,176.5,107.0,197009,1971-03-01T00:00:00Z
1955,4049,0,Tokibayama Toshio,,Tokitsukaze,1944-05-05T00:00:00Z,178.0,120.0,195909,1975-03-01T00:00:00Z
1827,8098,0,Kototora,,Sadogatake,1957-12-01T00:00:00Z,172.0,83.0,197501,1978-05-01T00:00:00Z
3031,5172,0,Nakanishiki Yukio,,Tokitsukaze,0001-01-01T00:00:00Z,,,195601,1960-09-01T00:00:00Z
7580,10596,0,Sakunishiki,,-,0001-01-01T00:00:00Z,,,195501,1960-03-01T00:00:00Z
584,12177,3568,Fubu,Jonidan 57 West,Musashigawa,1998-07-28T00:00:00Z,175.0,75.0,201405,
4926,91,0,Hoshiandesu Hose,,Michinoku,1968-06-01T00:00:00Z,190.0,167.0,198805,2000-09-01T00:00:00Z
7279,7862,0,Kato,,Futagoyama,1964-02-27T00:00:00Z,173.8,112.0,198005,1980-09-01T00:00:00Z
7247,7571,0,Yoshitake,,Mihogaseki,0001-01-01T00:00:00Z,181.0,119.0,198309,1983-11-01T00:00:00Z
537,12679,4070,Matsuzawa,Jonidan 89 West,Tagonoura,2005-06-14T00:00:00Z,166.0,69.0,202103,
463,12618,4009,Kogomaru,Jonidan 93 West,Shikihide,1995-03-08T00:00:00Z,169.0,131.0,202003,
7132,6722,0,Tatsumi,,Magaki,0001-01-01T00:00:00Z,,,198809,1988-11-01T00:00:00Z
701,12110,0,Kiritsubasa Ayato,,Michinoku,1998-03-31T00:00:00Z,173.0,67.0,201311,2022-01-01T00:00:00Z
8704,11315,0,Ageoyama,,-,0001-01-01T00:00:00Z,,,195911,1960-11-01T00:00:00Z
5691,2532,0,Fudoriki Ryuta,,Isegahama,1976-03-07T00:00:00Z,193.5,133.5,199401,1996-01-01T00:00:00Z
7823,11111,0,Hamamoto,,Takasago,1941-08-01T00:00:00Z,,,195801,1966-01-01T00:00:00Z
3469,887,0,Fukukasuga Koji,,Kasugayama,1979-02-13T00:00:00Z,172.5,100.5,199901,2013-01-01T00:00:00Z
6063,2351,0,Matsubase Satoshi,,Futagoyama,1976-09-29T00:00:00Z,181.0,95.0,199203,1993-11-01T00:00:00Z
7674,10970,0,Fujinosato,,-,0001-01-01T00:00:00Z,,,195703,1959-05-01T00:00:00Z
3603,379,0,Satani Eiji,,Futagoyama,1978-07-28T00:00:00Z,177.0,90.0,199403,2002-09-01T00:00:00Z
3020,5604,0,Wakasa,,Dewanoumi,0001-01-01T00:00:00Z,,,195803,1962-01-01T00:00:00Z
7458,5288,0,Toyonishiki,,Kasugano,0001-01-01T00:00:00Z,,,195401,1960-03-01T00:00:00Z
5910,2638,0,Azumigawa Masayoshi,,Ajigawa,1979-08-14T00:00:00Z,173.5,109.0,199503,1998-01-01T00:00:00Z
8152,11505,0,Tochihokkai,,Kasugano,1944-05-25T00:00:00Z,,,196201,1965-09-01T00:00:00Z
2965,4227,0,Yoshinoiwa Yoshiyuki,,Nishonoseki,1938-10-29T00:00:00Z,168.0,79.0,195601,1963-07-01T00:00:00Z
4370,9114,0,Kinpozan Masatsune,,Shikoroyama,1992-10-03T00:00:00Z,169.5,91.0,200803,2011-07-01T00:00:00Z
3670,139,0,Asahiumi Norihisa,,Oshima,1974-01-05T00:00:00Z,184.0,96.0,198907,2002-03-01T00:00:00Z
8327,11121,0,Tochinonada,,Kasugano,1942-07-19T00:00:00Z,,,195807,1963-01-01T00:00:00Z
5404,2754,0,Akisegawa Ryo,,Kiriyama,1981-06-19T00:00:00Z,185.0,130.0,199703,1998-03-01T00:00:00Z
4335,11963,0,Yano Yuji,,Azumazeki,1995-08-31T00:00:00Z,167.0,123.0,201105,2011-09-01T00:00:00Z
7242,2070,0,Mitonoumi,,Kokonoe,1967-03-08T00:00:00Z,185.0,107.0,198209,1983-01-01T00:00:00Z
418,12240,3631,Fukushoryu,Jonidan 41 West,Minato,2000-03-16T00:00:00Z,180.0,123.0,201503,
1479,4987,0,Sadaarashi Gunji,,Dewanoumi,1959-02-23T00:00:00Z,183.0,110.0,197403,1985-11-01T00:00:00Z
1884,4297,0,Naniwaryu Isao,,Kataonami,1948-09-26T00:00:00Z,183.6,110.0,196305,1976-09-01T00:00:00Z
4596,2899,0,Nakatsunishiki Shota,,Musashigawa,1987-04-23T00:00:00Z,192.0,130.0,200303,2008-05-01T00:00:00Z
7764,10944,0,Saeki,,-,0001-01-01T00:00:00Z,,,195703,1960-09-01T00:00:00Z
1145,7185,0,Otakayama,,Hanaregoma,1959-09-13T00:00:00Z,182.0,128.0,197803,1988-05-01T00:00:00Z
973,4131,0,Tochitsurugi Nobuhide,,Kasugano,1955-04-26T00:00:00Z,170.0,113.0,197311,1989-03-01T00:00:00Z
7221,8250,0,Sugawara,,Taiho,1960-01-21T00:00:00Z,,,197503,1976-03-01T00:00:00Z
8471,11393,0,Fusanobori,,-,0001-01-01T00:00:00Z,,,196305,1964-11-01T00:00:00Z
6102,2485,0,Okino Hiroya,,Magaki,1975-09-10T00:00:00Z,174.0,100.0,199303,1993-09-01T00:00:00Z
2909,4232,0,Nakajima# Toshihiko,,Nishonoseki,1940-09-24T00:00:00Z,182.0,101.0,195803,1966-01-01T00:00:00Z
1751,5116,0,Kaminoyama Naotaka#,,Takasago,1954-08-21T00:00:00Z,174.0,125.0,196905,1977-09-01T00:00:00Z
6325,1865,0,Kototakada,,Sadogatake,1971-11-03T00:00:00Z,177.0,85.4,198703,1989-11-01T00:00:00Z
1722,8107,0,Iizuka,,Takasago,1957-08-30T00:00:00Z,183.5,126.0,197601,1978-03-01T00:00:00Z
802,7589,0,Miyanohana Hiroaki#,,Miyagino,1962-04-02T00:00:00Z,184.0,97.5,197803,1984-05-01T00:00:00Z
586,12787,4178,Kazeeidai,Sandanme 32 East,Oshiogawa,2004-07-05T00:00:00Z,178.0,110.0,202211,
7568,10753,0,Nakamurayama,,-,0001-01-01T00:00:00Z,,,195601,1961-03-01T00:00:00Z
401,12160,3551,Takakurayama,Jonidan 79 East,Onoe,1998-08-11T00:00:00Z,181.0,129.0,201403,
722,5346,0,Myokozan# Atsumi,,Tatsunami,1962-12-23T00:00:00Z,173.0,71.0,197811,1982-05-01T00:00:00Z
2300,4270,0,Kabumoto Yoshihisa,,Asahiyama,1944-04-23T00:00:00Z,179.0,104.0,196507,1971-05-01T00:00:00Z
1641,7930,0,Takakura Susumu#,,Nishonoseki,1958-03-18T00:00:00Z,183.0,97.0,197303,1979-09-01T00:00:00Z
5349,2773,0,Akoryu Atsushi,,Ajigawa,1982-01-25T00:00:00Z,173.0,145.0,199703,1998-05-01T00:00:00Z
4319,7142,0,Takeda Nobuyuki,,Naruto,1991-06-11T00:00:00Z,186.0,112.5,200703,2012-03-01T00:00:00Z
2558,8369,0,Komatsunishiki,,Isegahama,1946-09-11T00:00:00Z,177.5,90.0,196109,1969-05-01T00:00:00Z
266,9061,3065,Aoi,Sandanme 37 West,Shikoroyama,1992-04-02T00:00:00Z,181.0,141.0,200803,
6238,1578,0,Koshinyama,,Kasugayama,1965-10-18T00:00:00Z,173.8,122.5,198103,1990-07-01T00:00:00Z
7544,5720,0,Tatsunoyama# Katsuyoshi#,,Takasago,0001-01-01T00:00:00Z,,,195605,1960-09-01T00:00:00Z
1289,2154,0,Kitanomine Yasuyuki#,,Kokonoe,1957-08-01T00:00:00Z,180.5,100.0,197601,1982-01-01T00:00:00Z
4966,479,0,Hamaarashi Narisaka,,Miyagino,1975-10-04T00:00:00Z,184.0,134.0,199307,1999-09-01T00:00:00Z
5858,1565,0,Eigayama Hiromasa#,,Takadagawa,1969-05-10T00:00:00Z,171.0,127.0,198609,1993-01-01T00:00:00Z
2437,6862,0,Shikokuyama#,,Wakamatsu,1947-03-23T00:00:00Z,176.5,90.5,196311,1970-09-01T00:00:00Z
2721,8459,0,Tochiryu,,Kasugano,1946-07-16T00:00:00Z,,,196307,1968-07-01T00:00:00Z
8346,11243,0,Kanozan#,,Isegahama,1941-07-01T00:00:00Z,,,195905,1963-05-01T00:00:00Z
897,5459,0,Shinkawa Koichi#,,Tokitsukaze,1961-05-15T00:00:00Z,186.0,103.0,197703,1980-09-01T00:00:00Z
7791,10956,0,Kurinohana,,-,0001-01-01T00:00:00Z,,,195703,1960-09-01T00:00:00Z
6680,7365,0,Edominato Shiichi#,,Minato,1967-08-01T00:00:00Z,174.0,141.0,198403,1986-11-01T00:00:00Z
1708,4070,0,Daiju Hisateru,,Takashima,1950-03-19T00:00:00Z,177.0,144.0,196503,1977-05-01T00:00:00Z
317,12574,3965,Kisenoumi,Sandanme 64 East,Kise,2001-04-12T00:00:00Z,181.0,137.0,201903,
2808,8737,0,Okuni,,Isegahama,1947-02-11T00:00:00Z,,,196307,1967-05-01T00:00:00Z
611,12795,4186,Nagamura,Makushita 35 West,Kise,2004-06-30T00:00:00Z,172.0,133.0,202301,
6419,7234,0,Yamada,,Tatsunami,0001-01-01T00:00:00Z,,,198711,1988-05-01T00:00:00Z
6225,2214,0,Takayanagi Daigoro,,Kabutoyama,1975-08-25T00:00:00Z,181.0,125.0,199103,1992-03-01T00:00:00Z
5891,1666,0,Kikunosato Yoshiyuki#,,Futagoyama,1969-06-26T00:00:00Z,179.4,127.0,198503,1993-03-01T00:00:00Z
3771,816,0,Ayanokaze Tomoharu,,Oguruma,1982-09-17T00:00:00Z,182.0,117.8,199803,2010-11-01T00:00:00Z
2626,8546,0,Kashimaumi,,Kasugano,1944-05-18T00:00:00Z,173.5,88.0,196305,1970-03-01T00:00:00Z
2523,8471,0,Mitsutomi,,Nishonoseki,1947-05-10T00:00:00Z,182.0,80.0,196609,1970-03-01T00:00:00Z
1184,1397,0,Ishinriki Koji,,Onaruto,1961-01-24T00:00:00Z,175.0,81.0,197603,1990-07-01T00:00:00Z
7894,9037,0,Oabe,,Taiho,1956-09-17T00:00:00Z,180.0,70.0,197205,1972-11-01T00:00:00Z
8534,11291,0,Komanishiki,,-,0001-01-01T00:00:00Z,,,195907,1964-01-01T00:00:00Z
597,9087,3091,Kanryu,Sandanme 81 West,Arashio,1992-04-18T00:00:00Z,177.5,99.5,200803,
6961,963,0,Hirai Kinji,,Tamanoi,1983-08-18T00:00:00Z,179.0,115.0,199903,2000-01-01T00:00:00Z
999,4106,0,Daigo Kenshi,,Hanakago,1952-05-23T00:00:00Z,186.0,120.0,196605,1982-03-01T00:00:00Z
8478,11565,0,Miehikari,,-,0001-01-01T00:00:00Z,,,196207,1965-05-01T00:00:00Z
1316,4193,0,Kashiwaryu Shigehiko,,Isenoumi,1930-03-15T00:00:00Z,177.0,94.0,194901,1958-09-01T00:00:00Z
4919,597,0,Kiyokaze Masaru,,Oguruma,1981-09-06T00:00:00Z,177.0,112.5,199705,2001-01-01T00:00:00Z
8300,11096,0,Ogachiyama,,Isegahama,1943-02-03T00:00:00Z,,,195805,1963-05-01T00:00:00Z
120,12699,4090,Osanai,Makushita 28 East,Takasago,1999-03-01T00:00:00Z,174.0,122.0,202103,
1909,8177,0,Okinoumi,,Dewanoumi,1950-05-10T00:00:00Z,182.0,110.0,196901,1976-11-01T00:00:00Z
6844,7519,0,Miyazakura,,Miyagino,1965-05-06T00:00:00Z,178.0,101.0,198103,1983-11-01T00:00:00Z
2726,8496,0,Ushio,,Tokitsukaze,1948-05-18T00:00:00Z,174.0,105.0,196207,1968-03-01T00:00:00Z
7908,5307,0,Towadanishiki,,-,0001-01-01T00:00:00Z,,,197011,1971-09-01T00:00:00Z
6540,7338,0,Yamagata,,Fujishima,1969-10-13T00:00:00Z,179.0,107.0,198503,1986-09-01T00:00:00Z
3610,739,0,Tochinofuku Kazushi,,Kasugano,1981-06-27T00:00:00Z,185.0,104.0,199703,2002-05-01T00:00:00Z
8569,11584,0,Futagomine,,-,0001-01-01T00:00:00Z,,,196209,1963-07-01T00:00:00Z
5156,788,0,Shiroma Shinaki,,Mihogaseki,1977-05-30T00:00:00Z,174.0,95.0,199803,2000-05-01T00:00:00Z
6818,7532,0,Toyoshima,,Tokitsukaze,1965-05-01T00:00:00Z,171.0,104.0,198303,1984-01-01T00:00:00Z
825,1484,0,Onoura Tetsuya#,,Hanaregoma,1958-06-15T00:00:00Z,174.4,117.0,197505,1995-01-01T00:00:00Z
8313,11408,0,Yoshidayama,,Isenoumi,1945-08-01T00:00:00Z,,,196103,1964-07-01T00:00:00Z
8750,5550,0,Tajimiyama,,-,0001-01-01T00:00:00Z,,,196107,1961-09-01T00:00:00Z
8815,11217,0,Mori,,-,0001-01-01T00:00:00Z,,,195903,1959-09-01T00:00:00Z
4014,657,0,Ieda Yusuke,,Oshiogawa,1981-06-13T00:00:00Z,180.0,113.5,199703,2002-09-01T00:00:00Z
1206,6775,0,Hakusan Momotaro#,,Izutsu,1956-11-28T00:00:00Z,179.4,155.0,197703,1986-05-01T00:00:00Z
51,6642,2938,Chiyonokuni,Makushita 5 West,Kokonoe,1990-07-10T00:00:00Z,184.0,143.8,200605,
7441,10591,0,Yakushiyama,,-,0001-01-01T00:00:00Z,,,195501,1960-05-01T00:00:00Z
6461,6748,0,Kasugaiwa,,Kasugayama,1967-03-25T00:00:00Z,173.0,100.0,198507,1989-01-01T00:00:00Z
4324,1204,0,Kakizoe Toru,,Fujishima,1978-08-12T00:00:00Z,177.0,139.0,200109,2012-05-01T00:00:00Z
4339,9088,0,Tsuya Sekko,,Naruto,1991-10-13T00:00:00Z,178.0,140.2,200803,2011-11-01T00:00:00Z
3734,225,0,Takanotsuru Shinichi,,Naruto,1976-06-18T00:00:00Z,188.0,168.4,199203,2006-05-01T00:00:00Z
4799,1274,0,Murayama Shota,,Tamanoi,1986-05-06T00:00:00Z,173.0,140.0,200203,2005-01-01T00:00:00Z
7092,7345,0,Kiyoogi,,Isegahama,0001-01-01T00:00:00Z,,,198603,1987-05-01T00:00:00Z
6851,7746,0,Takeuchi,,Asahiyama,1966-07-18T00:00:00Z,178.0,104.0,198209,1983-03-01T00:00:00Z
424,12652,4043,Chiyoresshi,Sandanme 82 East,Kokonoe,2003-04-03T00:00:00Z,173.0,113.0,202007,
1528,7855,0,Horie,,Isegahama,1963-11-08T00:00:00Z,176.0,102.0,197903,1980-07-01T00:00:00Z
4734,2923,0,Maemashu Ryuta,,Takadagawa,1987-01-29T00:00:00Z,174.0,126.0,200305,2005-03-01T00:00:00Z
4246,2819,0,Tochitaiga Satoshi,,Kasugano,1980-05-05T00:00:00Z,187.0,143.1,200207,2013-05-01T00:00:00Z
4503,9065,0,Tsurushinobu Shunta,,Izutsu,1993-01-01T00:00:00Z,176.0,119.0,200803,2008-11-01T00:00:00Z
2501,8495,0,Komiyama#,,Isenoumi,1949-01-24T00:00:00Z,173.0,85.0,196407,1970-03-01T00:00:00Z
8732,11430,0,Komatsu,,-,0001-01-01T00:00:00Z,,,196105,1961-11-01T00:00:00Z
2068,5846,0,Tsujun# Shinji#,,Dewanoumi,1953-02-08T00:00:00Z,175.0,130.0,196901,1975-01-01T00:00:00Z
5126,825,0,Otayama Makoto,,Azumazeki,1983-01-11T00:00:00Z,175.0,132.5,199803,1999-05-01T00:00:00Z
5077,55,0,Zenshinyama Ryota,,Takadagawa,1966-04-22T00:00:00Z,181.0,131.0,198211,1999-09-01T00:00:00Z
4225,6771,0,Aran Hakutora,,Kasugano,1984-01-31T00:00:00Z,187.0,154.4,200701,2013-11-01T00:00:00Z
3878,299,0,Shotenyu Shohei,,Kitanoumi,1978-07-05T00:00:00Z,184.0,166.0,199403,2006-09-01T00:00:00Z
600,12647,4038,Wakayahara,Jonidan 97 East,Nishiiwa,2005-03-09T00:00:00Z,168.0,86.0,202003,
4834,1539,0,Tamakoryu Ryutoku#,,Kataonami,1964-11-07T00:00:00Z,175.0,161.5,198005,1994-01-01T00:00:00Z
3708,451,0,Yokutsukasa Hajime,,Irumagawa,1980-09-28T00:00:00Z,179.0,124.0,199603,2003-01-01T00:00:00Z
977,4327,0,Hiyama,,Isegahama,1960-04-06T00:00:00Z,177.0,120.0,197603,1987-01-01T00:00:00Z
3514,1079,0,Kinokawa Katsuwaka,,Azumazeki,1985-01-17T00:00:00Z,186.5,138.5,200003,2012-09-01T00:00:00Z
858,1452,0,Kotonobori Toshifumi#,,Sadogatake,1961-05-30T00:00:00Z,181.0,128.8,197703,1995-05-01T00:00:00Z
1926,8192,0,Kotoosen#,,Sadogatake,1953-11-09T00:00:00Z,184.5,80.0,197409,1977-03-01T00:00:00Z
6407,1973,0,Futagowaka Takatsuna,,Futagoyama,1973-07-07T00:00:00Z,178.0,105.0,198903,1989-11-01T00:00:00Z
849,6652,0,Kasugafuji Kazuo#,,Kasugano,1960-06-12T00:00:00Z,171.0,96.0,197703,1980-07-01T00:00:00Z
5411,2441,0,Katsumiyama Kentaro,,Takadagawa,1977-12-03T00:00:00Z,173.5,99.5,199303,1997-07-01T00:00:00Z
172,7164,3023,Kototsubasa,Sandanme 10 West,Sadogatake,1992-02-23T00:00:00Z,174.0,105.0,200703,
3455,1231,0,Yoshinokuni Kenshin,,Sakaigawa,1983-11-27T00:00:00Z,175.1,89.0,200201,2017-01-01T00:00:00Z
8271,11235,0,Toyotsuumi,,Tokitsukaze,1942-02-17T00:00:00Z,,,195905,1962-05-01T00:00:00Z
3763,981,0,Shinjo Seiichi,,Azumazeki,1983-09-27T00:00:00Z,175.0,112.5,199903,2008-09-01T00:00:00Z
251,12771,4162,Toshunryu,Makushita 23 East,Tamanoi,1999-04-16T00:00:00Z,172.0,95.0,202205,
5914,2781,0,Asanoyori Tadatsugu,,Wakamatsu,1967-04-14T00:00:00Z,174.0,113.5,199203,1995-09-01T00:00:00Z
7103,7400,0,Harada,,Kasugano,0001-01-01T00:00:00Z,,,198607,1987-05-01T00:00:00Z
2600,8458,0,Izumiyama,,Isegahama,1949-04-27T00:00:00Z,177.5,83.0,196603,1969-11-01T00:00:00Z
6142,2412,0,Daishogo Hiroyuki,,Nishonoseki,1977-07-16T00:00:00Z,180.0,168.0,199303,1994-03-01T00:00:00Z
1495,7748,0,Wakaakashi Takanori#,,Futagoyama,1958-06-07T00:00:00Z,174.0,113.0,197703,1980-11-01T00:00:00Z
2274,8432,0,Kotonosato,,Sadogatake,1939-02-25T00:00:00Z,,,196001,1972-09-01T00:00:00Z
6644,7645,0,Sano Katsuhiko#,,Nishonoseki,1968-10-26T00:00:00Z,179.5,71.0,198403,1987-01-01T00:00:00Z
2744,8538,0,Hitachiumi,,Dewanoumi,1947-05-12T00:00:00Z,186.5,83.0,196301,1968-01-01T00:00:00Z
2785,8554,0,Kisenohana,,Kise,1950-12-02T00:00:00Z,173.0,75.0,196601,1968-05-01T00:00:00Z
7772,10978,0,Nishimoto,,-,0001-01-01T00:00:00Z,,,195705,1961-01-01T00:00:00Z
8134,11040,0,Kurikomayama,,Isegahama,1944-08-10T00:00:00Z,,,196101,1966-03-01T00:00:00Z
6565,7367,0,Hamachikara,,Minato,1966-04-28T00:00:00Z,171.5,110.0,198203,1986-11-01T00:00:00Z
984,4114,0,Daihi Susumu,,Oyama,1952-10-16T00:00:00Z,184.0,123.0,196803,1983-05-01T00:00:00Z
269,12405,3796,Honma,Sandanme 85 East,Naruto,2001-05-01T00:00:00Z,171.0,118.0,201703,
1232,5598,0,Kiyonohana Seiryu#,,Tatsunami,1964-05-19T00:00:00Z,176.9,107.0,198003,1985-09-01T00:00:00Z
2779,3989,0,Tochinoumi Teruyoshi,,Kasugano,1938-03-13T00:00:00Z,177.0,110.0,195509,1966-11-01T00:00:00Z
3737,74,0,Kotokanyu Motomasa,,Sadogatake,1966-02-02T00:00:00Z,182.0,123.0,198103,2006-09-01T00:00:00Z
4599,5626,0,Ryusho Kosuke,,Miyagino,1988-10-13T00:00:00Z,174.0,90.0,200709,2007-11-01T00:00:00Z
7515,10549,0,Tsugarugata,,-,0001-01-01T00:00:00Z,,,195409,1959-07-01T00:00:00Z
4629,1177,0,Azumiyama Kenichi,,Ajigawa,1984-11-04T00:00:00Z,169.0,89.0,200103,2001-09-01T00:00:00Z
1067,5359,0,Hasegawa,,-,0001-01-01T00:00:00Z,,,198003,1980-09-01T00:00:00Z
4949,768,0,Onoryu Hiroshi,,Onomatsu,1981-07-11T00:00:00Z,177.0,94.0,199703,2000-01-01T00:00:00Z
1581,5825,0,Suwada Shin#,,Futagoyama,1952-08-24T00:00:00Z,175.0,130.0,197011,1980-05-01T00:00:00Z
4514,1276,0,Konofuji Nobuhito,,Minato,1986-07-15T00:00:00Z,177.0,123.1,200203,2009-07-01T00:00:00Z
8082,11702,0,Takeda,,-,0001-01-01T00:00:00Z,,,196405,1966-05-01T00:00:00Z
